5, 7, 0.9516045652404315, 0.9642857142857143, 0.6349469919529953, 0
0, 0, 0.5, 1.0, 0, 0
22, 0, 0.0, 1.0, 0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
27, 0, 0.0, 1.0, 1.0, 0
27, 28, 0.0, 1.0, 1.0, 0
0, 0, 0.0, 1.0, 0, 1
20, 0, 0.0, 1.0, 0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
22, 0, 0.0, 1.0, 1.0, 0
22, 23, 0.0, 1.0, 1.0, 0
4, 5, 0.7748161950129991, 0.875, 0.45714285714285713, 0
0, 0, 0.3117479613136545, 0.0, 0.45714285714285713, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
11, 14, 0.6481812160876685, 1.0, 0.5359477124183006, 0
10, 0, 0.011235955056179803, 0.95, 0.9848771266540642, 0
0, 0, 0.17156144937140488, 0.5, 0.9848771266540642, 0
3, 4, 0.2396862427205511, 0.5, 0.5359477124183006, 0
2, 3, 0.6153846153846154, 0.5, 0.5813953488372093, 0
11, 1, 0.1290039217788341, 0.5, 1.11734306125551, 0
9, 0, 0.19632031648982906, 0.8571428571428571, 0.5359477124183006, 0
9, 0, 0.7938566201357355, 1.0, 0.5359477124183006, 0
0, 0, 0.72160242458822, 0.5, 0.5813953488372093, 0
0, 1, 0.653197264742181, 1.0, 0, 0
0, 0, 0.34641016151377535, 0.5714285714285714, 0, 0
0, 0, 0.20592792825908984, 0.5, 0.9842342342342343, 0
10, 0, 0.012820512820512775, 0.9473684210526315, 0.9842342342342343, 0
2, 4, 0.2396862427205511, 0.5, 0.5359477124183006, 0
13, 14, 0.0, 1.0, 0.5359477124183006, 0
10, 0, 0.1290039217788341, 0.5, 1.11734306125551, 0
9, 0, 0.10103629710818453, 1.0, 0.5359477124183006, 0
1, 0, 0.6153846153846154, 0.5, 0.5813953488372093, 0
0, 0, 0.34641016151377535, 0.5714285714285714, 0, 0
4, 6, 0.5175321669154733, 0.9989361702127659, 0.86611328125, 0
7, 8, 0.18181818181818188, 0.5, 0.7391304347826086, 0
0, 0, 0.0, 0.5, 1.4782608695652173, 0
0, 0, 2.3094010767585034, 0.0, 0, 1
0, 0, 0.2611164839335468, 0.0, 0, 1

0, 0, 0.0, 0.0, 0, 1
0, 12, 0.06454972243679027, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.05212860351426869, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 0, 0.25, 0.0, 0, 1
0, 0, 0.3535533905932738, 0.0, 0, 1
0, 1, 1.8874586088176875, 0.0, 0, 1
0, 0, 0.05590169943749474, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 3, 0.0, 0.0, 0, 1
0, 0, 0.0, 0.0, 0, 1
0, 3, 0.0, 0.0, 0, 1
0, 1, 0.5180563221708393, 0.0, 0, 1
0, 4, 0.46573787123862104, 0.0, 0, 1
